first_name,last_name,age,latitude,longitude,sourced_2024,sourced_2025,gender,fund
Kelsie,Reichert,27,-1.539697,37.213021,FALSE,FALSE,male,FUND1
Saul,Gislason,22,1.582382,37.107219,TRUE,FALSE,male,FUND3
Jasmin,Jast,76,3.163,36.893406,TRUE,FALSE,female,FUND3
Kian,Bogan,70,0.416651,37.306599,FALSE,FALSE,male,FUND2
Kristopher,Hahn,30,2.906918,38.321675,TRUE,FALSE,female,FUND2
Francisca,Turner,32,-1.144764,36.755886,TRUE,TRUE,female,FUND3
Jaron,Lesch,51,0.020175,37.234921,FALSE,FALSE,female,FUND2
Eryn,Lebsack,35,0.584335,36.480046,FALSE,FALSE,female,FUND2
Augustine,Jenkins,78,1.606747,37.623945,TRUE,TRUE,female,FUND1
Brennan,Grimes,68,-1.275453,36.464156,FALSE,TRUE,female,FUND3
Celine,Senger,53,0.318792,37.376958,TRUE,FALSE,female,FUND1
Julie,Fay,31,-0.24208,37.84766,TRUE,FALSE,female,FUND3
Lula,Paucek,53,1.506029,36.845652,TRUE,TRUE,male,FUND2
June,Champlin,51,1.452614,36.489719,FALSE,TRUE,female,FUND1
Keshawn,Kohler,52,2.643709,37.161522,FALSE,TRUE,male,FUND3
Kurtis,Moen,26,2.8062,37.330895,TRUE,FALSE,female,FUND1
Irving,Murphy,39,-0.143037,38.078099,FALSE,FALSE,male,FUND2
Natalie,Marvin,58,-0.639333,38.012352,FALSE,FALSE,female,FUND3
Christopher,MacGyver,30,0.690703,37.134895,TRUE,FALSE,male,FUND3
Kurtis,O'Connell,41,1.283271,36.714289,FALSE,FALSE,female,FUND1
Armando,Beier,37,3.257871,36.366101,FALSE,TRUE,female,FUND2
Willis,Streich,58,1.2792,36.847071,FALSE,TRUE,female,FUND2
Kelsie,Breitenberg,71,2.362235,38.027652,FALSE,FALSE,female,FUND1
Jordan,Kohler,76,0.726512,38.001513,TRUE,FALSE,male,FUND1
Else,Kihn,37,3.293572,36.816338,TRUE,FALSE,male,FUND2
Candido,Denesik,70,1.3705,37.276668,TRUE,FALSE,female,FUND2
Howard,Boyle,56,0.607888,37.194971,TRUE,FALSE,male,FUND2
Allan,Wolff,30,-1.01136,37.663382,TRUE,FALSE,male,FUND3
Tod,Swaniawski,65,1.946337,37.030292,TRUE,FALSE,female,FUND3
Abelardo,Pacocha,40,1.668954,36.611526,TRUE,FALSE,female,FUND2
Verlie,Buckridge,42,-1.089926,38.447672,FALSE,FALSE,male,FUND3
Dock,Marquardt,66,0.643066,37.37149,FALSE,TRUE,female,FUND2
Maggie,Fay,69,1.726764,37.108549,TRUE,FALSE,female,FUND1
Fred,Goyette,57,3.149035,36.628982,FALSE,FALSE,male,FUND1
Carmela,Lehner,40,-0.581965,37.92469,FALSE,FALSE,male,FUND1
Brenna,MacGyver,24,0.876204,37.826393,TRUE,FALSE,female,FUND1
Willard,Pollich,49,2.387445,37.772647,FALSE,FALSE,male,FUND2
German,Blick,36,3.243315,37.68733,FALSE,FALSE,female,FUND3
Jonas,Sipes,68,1.153235,37.060435,FALSE,TRUE,female,FUND2
Celia,DuBuque,48,3.06324,37.023775,FALSE,FALSE,female,FUND3
Dewitt,Hudson,78,3.053646,36.4458,FALSE,FALSE,female,FUND2
Dillon,Waelchi-Torphy,47,0.475853,36.921633,FALSE,TRUE,female,FUND1
Jermain,Renner,32,0.368784,37.936887,TRUE,FALSE,female,FUND2
Anya,Bergstrom-Dach,23,1.341855,37.09373,FALSE,FALSE,female,FUND1
Bertram,Runte,50,-0.220748,38.217016,FALSE,TRUE,female,FUND2
Ottilie,Welch,23,3.267139,38.420678,TRUE,TRUE,male,FUND1
Maximus,Gusikowski,28,2.151864,37.174155,FALSE,FALSE,female,FUND2
Providenci,Lind,41,0.909525,38.294626,FALSE,FALSE,male,FUND1
Mona,Will,60,1.654965,37.177003,TRUE,FALSE,female,FUND2
Trenton,Wisoky,61,2.578387,37.697474,FALSE,TRUE,female,FUND1
Olen,Emmerich,69,0.54415,38.323977,FALSE,FALSE,female,FUND2
Miguel,Conn,30,2.671711,36.822631,TRUE,FALSE,female,FUND2
Jerry,Gibson,56,-1.4215,37.3167,TRUE,TRUE,female,FUND1
Timothy,Gutmann,67,1.608701,37.741294,FALSE,FALSE,female,FUND2
Sienna,Schumm,29,-0.456367,38.160478,TRUE,FALSE,female,FUND1
Libbie,Dooley,34,0.813835,37.770207,TRUE,TRUE,male,FUND3
Angus,Nitzsche-Jaskolski,65,-0.23304,36.532286,FALSE,TRUE,female,FUND3
Earline,Rice,65,1.075398,38.18512,TRUE,TRUE,female,FUND3
Aric,Breitenberg,28,-1.237924,37.118731,TRUE,TRUE,female,FUND1
Chadd,Kuhic,74,3.050947,37.30286,TRUE,FALSE,female,FUND1
Arely,Bergnaum,52,0.446946,37.87053,FALSE,TRUE,female,FUND1
Carmella,Predovic,64,0.905447,37.185651,FALSE,FALSE,male,FUND2
Aimee,Ledner,46,-0.35537,36.873508,TRUE,FALSE,male,FUND1
Brenda,Ryan,67,3.252533,37.634775,TRUE,TRUE,female,FUND1
Theresia,Bayer,62,2.803273,36.443977,FALSE,TRUE,female,FUND2
Ines,Pfannerstill,73,2.811326,38.1374,TRUE,TRUE,female,FUND1
Judy,Mante,29,1.948343,36.850674,TRUE,FALSE,male,FUND3
Chesley,Welch,53,1.374951,37.011057,TRUE,TRUE,female,FUND3
Elenora,Dickinson,51,2.828968,38.071164,TRUE,TRUE,male,FUND1
Rex,Stracke,43,1.893327,36.366946,TRUE,TRUE,male,FUND3
Meda,Rutherford,24,-0.002484,36.56315,TRUE,TRUE,female,FUND2
Kailyn,Willms,43,-0.838271,36.956101,TRUE,TRUE,female,FUND3
Sammy,Feil,22,1.212622,36.217294,FALSE,TRUE,male,FUND3
Margarita,Hoppe,24,0.889246,37.76367,TRUE,TRUE,female,FUND3
Danny,Beer,27,1.438374,36.880742,FALSE,TRUE,female,FUND1
Daphne,Weber,28,2.595343,36.859314,FALSE,TRUE,female,FUND3
Gabe,Windler,52,-1.404638,37.400521,FALSE,FALSE,male,FUND2
Brooks,Blanda-Ryan,79,3.194979,37.929489,TRUE,FALSE,male,FUND2
Kraig,Mitchell,47,0.234017,38.071759,FALSE,FALSE,male,FUND2
Unique,Strosin,38,2.288503,36.195194,TRUE,TRUE,male,FUND2
Raoul,Leannon,67,-1.420519,37.246783,FALSE,FALSE,male,FUND3
Mason,Green,66,-1.396542,36.949904,TRUE,TRUE,male,FUND2
Kale,Hansen,63,-0.856319,37.805621,TRUE,FALSE,male,FUND2
Aliyah,Denesik,50,1.237398,37.036767,TRUE,TRUE,male,FUND1
Abraham,D'Amore,71,2.233415,37.155771,TRUE,TRUE,female,FUND3
Bailee,Cruickshank,56,1.08596,37.946543,FALSE,FALSE,male,FUND1
Estelle,Hirthe,51,-0.179873,38.318505,TRUE,FALSE,female,FUND3
Dale,Cremin-Stiedemann,26,0.388386,36.558008,FALSE,TRUE,male,FUND1
Nicholaus,Howe,65,3.208444,37.49931,FALSE,TRUE,male,FUND2
Dana,Treutel,21,0.599995,36.533974,FALSE,FALSE,male,FUND1
Claudine,Glover,59,2.911693,38.391637,FALSE,TRUE,male,FUND2
Ferne,Torphy,55,1.618182,37.710629,FALSE,FALSE,female,FUND2
Mervin,Koepp,77,2.64413,37.417998,FALSE,TRUE,female,FUND1
Jarrell,Green,76,2.323455,38.147945,FALSE,TRUE,male,FUND2
Miracle,Dach,80,-0.850843,37.749525,FALSE,TRUE,male,FUND3
Elfrieda,Bartoletti,51,-0.602529,37.803843,TRUE,FALSE,female,FUND2
Alejandrin,McDermott,48,3.196565,38.152961,TRUE,FALSE,female,FUND3
Leanna,Emmerich,31,2.194216,37.832469,FALSE,FALSE,female,FUND3
Raven,Mohr,30,-0.980984,37.970481,TRUE,FALSE,male,FUND1
Lizzie,Krajcik,34,-0.468507,37.907382,FALSE,TRUE,male,FUND1
Susie,Herman,58,1.686488,36.80065,FALSE,TRUE,male,FUND3
Alfred,Cartwright,75,1.342087,36.358646,TRUE,FALSE,male,FUND3
Travon,Will,44,1.253835,37.887619,FALSE,TRUE,female,FUND2
Brielle,Keebler,33,1.002231,38.301402,FALSE,TRUE,female,FUND1
Nellie,Wintheiser,21,0.028603,36.352697,FALSE,TRUE,male,FUND3
Rachael,Ziemann,32,1.474003,37.962827,FALSE,FALSE,female,FUND2
Keira,DuBuque-Schamberger,21,1.982028,37.281429,TRUE,TRUE,male,FUND1
Pauline,Wolf,27,0.93616,36.595273,FALSE,TRUE,male,FUND2
Frances,Beahan,30,-0.560395,38.380219,FALSE,TRUE,female,FUND3
Lincoln,O'Hara,53,1.212417,37.038959,TRUE,FALSE,male,FUND1
Laurie,Batz-Luettgen,47,-0.5957,36.173243,FALSE,TRUE,female,FUND1
Elyse,Collier-Ruecker,40,2.313392,36.241145,FALSE,TRUE,male,FUND2
Alexzander,Windler,56,-1.136852,37.774906,FALSE,FALSE,female,FUND1
Casandra,Reilly,54,1.161702,36.468633,FALSE,FALSE,female,FUND1
Estevan,Breitenberg,33,-1.429935,36.912651,FALSE,FALSE,female,FUND1
Angie,Kautzer,32,2.479995,37.629088,FALSE,FALSE,male,FUND3
Payton,Kuvalis,25,0.503813,36.488523,FALSE,TRUE,male,FUND3
Hassie,Huel,61,1.228693,36.243913,TRUE,TRUE,male,FUND1
Forest,Graham,74,0.489138,36.325626,FALSE,TRUE,female,FUND2
Zella,Weber,42,0.036056,36.380946,FALSE,TRUE,male,FUND3
Hayley,Gulgowski,27,-1.004715,38.240029,FALSE,TRUE,male,FUND2
Aliya,Hahn,28,-0.049777,36.447029,FALSE,TRUE,female,FUND2
Tessie,Zulauf,55,2.844841,36.940634,TRUE,FALSE,female,FUND3
Jailyn,Johnson,77,-0.462981,36.639388,TRUE,TRUE,male,FUND1
Reginald,Runolfsson,76,0.806933,36.177448,TRUE,TRUE,male,FUND1
Maude,Lemke,45,-1.237796,36.565181,TRUE,FALSE,male,FUND2
Anya,Gerhold,65,-0.933586,37.273554,TRUE,FALSE,male,FUND3
Reece,Okuneva,37,-0.404381,37.354247,FALSE,TRUE,male,FUND2
Hallie,Hauck,41,2.936642,38.39834,TRUE,FALSE,male,FUND2
Lilliana,Robel,52,-0.573903,37.533607,TRUE,FALSE,female,FUND1
Marilyne,Hagenes,27,1.681345,38.324997,FALSE,TRUE,female,FUND1
Joaquin,VonRueden,39,3.081497,37.896695,FALSE,TRUE,male,FUND3
Corine,Waelchi,60,1.9577,36.272388,FALSE,TRUE,male,FUND3
Anahi,Schaefer,71,1.281074,37.203817,FALSE,FALSE,male,FUND2
Savannah,Herzog,42,-0.82545,38.180947,FALSE,TRUE,male,FUND3
Diamond,Rau-Conn,73,0.179265,38.006868,TRUE,FALSE,female,FUND2
Hoyt,Johns,36,1.202073,38.373885,FALSE,TRUE,female,FUND1
Jeffry,Adams,64,-1.099015,38.157566,TRUE,FALSE,female,FUND1
Efrain,Roberts,37,0.341331,36.229143,FALSE,FALSE,female,FUND2
Thomas,Hansen,43,2.415208,37.971496,TRUE,TRUE,female,FUND2
Rowland,McKenzie,73,1.137729,37.717816,TRUE,FALSE,male,FUND1
Lempi,Mayer,74,-1.345141,37.606977,TRUE,TRUE,male,FUND2
Amiya,Bednar-Hilll,43,0.398397,36.50135,TRUE,FALSE,female,FUND1
Mona,Schneider-Lueilwitz,40,2.397489,36.582795,TRUE,FALSE,female,FUND2
Charlotte,Rempel,77,2.274922,38.015662,FALSE,TRUE,male,FUND1
Marguerite,Fisher,48,-0.04374,37.543414,TRUE,TRUE,male,FUND1
Chris,Kerluke,61,2.421105,38.180688,FALSE,TRUE,male,FUND1
Milan,Spencer,65,1.395286,37.016613,FALSE,FALSE,male,FUND3
Elias,Jast,54,-0.896005,38.425076,TRUE,FALSE,female,FUND2
Abner,Roob,28,0.361827,36.695407,TRUE,TRUE,female,FUND1
Wayne,Schinner,20,1.148119,38.065822,TRUE,FALSE,female,FUND3
Lavonne,Wilkinson,56,1.045574,36.82379,FALSE,TRUE,female,FUND1
Lamont,Jones,80,-0.193444,36.727807,TRUE,FALSE,male,FUND2
Gustave,Boehm,70,2.460764,37.26519,FALSE,FALSE,female,FUND3
Gino,Hegmann,61,-0.940143,37.744007,FALSE,FALSE,male,FUND2
Jodie,Murray,36,0.994985,37.113631,TRUE,TRUE,male,FUND2
Oscar,Gleason-Boehm,43,0.012057,38.173854,FALSE,TRUE,male,FUND1
Amara,Heidenreich,72,-0.742398,37.707143,FALSE,FALSE,female,FUND2
Lilian,Bergstrom,71,-0.633269,36.594597,FALSE,TRUE,female,FUND2
Abigayle,Walsh,57,0.877641,37.349081,TRUE,TRUE,male,FUND3
Precious,Altenwerth,75,0.962722,37.131391,FALSE,FALSE,male,FUND3
Quinn,Waelchi,67,0.632283,36.876061,FALSE,FALSE,male,FUND2
Elsie,Windler,78,-0.8163,36.89164,TRUE,FALSE,male,FUND3
Gilberto,Wyman,21,2.537146,36.686865,FALSE,TRUE,male,FUND3
Preston,Schmitt,59,-1.53578,36.724089,TRUE,TRUE,male,FUND2
Abbie,Hammes,72,0.807557,37.274436,FALSE,TRUE,female,FUND2
Albertha,Monahan,44,-0.083868,38.166753,FALSE,FALSE,female,FUND3
Carolyn,Konopelski,64,0.636648,37.492102,TRUE,TRUE,male,FUND3
Alexa,Baumbach,38,3.177454,36.620929,FALSE,TRUE,female,FUND2
Laurel,Kunde,78,-0.968324,37.015256,FALSE,FALSE,female,FUND3
Meghan,Quitzon,70,0.048289,36.997062,FALSE,TRUE,female,FUND3
Keagan,Goodwin,28,1.412919,36.988726,FALSE,FALSE,male,FUND3
Brad,Ondricka,77,1.8372,36.918135,TRUE,FALSE,female,FUND1
Joey,Schmeler,78,1.403099,36.252591,FALSE,TRUE,female,FUND1
Una,Nitzsche,27,-0.919412,38.143534,FALSE,TRUE,male,FUND3
Crystel,Volkman,59,-1.358163,37.641467,TRUE,FALSE,female,FUND1
Jacques,Nitzsche,37,1.501706,37.822608,TRUE,FALSE,female,FUND3
Yadira,Rodriguez,39,3.086177,37.288387,TRUE,TRUE,male,FUND3
Tyrel,Mohr,79,1.808832,36.897914,TRUE,TRUE,male,FUND1
Quincy,Gerlach,67,2.524861,36.493034,FALSE,FALSE,male,FUND3
Boyd,Lebsack,80,1.936486,37.363767,FALSE,FALSE,male,FUND3
Mervin,Morissette,63,1.288752,38.400176,TRUE,TRUE,male,FUND2
Ronny,Hilll,40,-1.045719,36.594773,FALSE,FALSE,female,FUND2
Kennith,Herzog,37,0.206595,37.744544,FALSE,FALSE,female,FUND1
Lucas,Champlin-Rowe,52,0.069356,38.158437,FALSE,FALSE,female,FUND3
Sigrid,Heidenreich,72,-1.231431,36.342484,TRUE,FALSE,female,FUND3
Nikita,Batz,29,2.833892,38.101662,TRUE,TRUE,male,FUND1
Ismael,Strosin,67,-1.287917,38.161959,FALSE,FALSE,female,FUND3
Corbin,Hackett,65,1.351206,36.433009,FALSE,TRUE,male,FUND1
Gennaro,Hansen,47,0.131439,36.72609,TRUE,TRUE,female,FUND2
Francisca,West,62,1.340135,36.854272,TRUE,TRUE,male,FUND1
Elta,Turner,80,2.115864,37.989565,TRUE,FALSE,male,FUND1
Denis,Kulas,74,-0.301845,36.904808,TRUE,TRUE,male,FUND2
Kellie,Welch,40,0.415087,37.502368,TRUE,FALSE,male,FUND3
Adele,Feest,66,-1.430691,37.245609,TRUE,TRUE,female,FUND2
Brant,Emard,72,0.926829,36.738329,TRUE,TRUE,male,FUND2
Favian,Grimes,33,2.592175,37.255478,FALSE,FALSE,male,FUND1
Amara,Wyman,28,1.804205,38.344874,TRUE,TRUE,female,FUND2
Marlon,Tillman,67,2.676778,37.493217,FALSE,FALSE,female,FUND2
Valentin,Schoen,44,-0.357247,37.187062,TRUE,FALSE,female,FUND3
Annabel,Keeling,52,-1.523809,37.06605,FALSE,TRUE,female,FUND3
Casimer,Strosin,29,-0.118672,38.072726,FALSE,TRUE,male,FUND2
Marcelino,McCullough,38,0.576292,37.62843,FALSE,TRUE,male,FUND1
Tess,Schaefer-Cremin,34,3.23945,37.904581,TRUE,TRUE,female,FUND1
Robyn,Tillman,38,1.86795,37.51545,TRUE,FALSE,male,FUND2
Shemar,Abernathy,30,-1.55449,36.361031,TRUE,TRUE,female,FUND3
Laurine,Shanahan,61,-1.443537,36.802431,FALSE,FALSE,male,FUND2
Katlyn,Heathcote,47,-1.206672,36.214552,TRUE,TRUE,female,FUND1
Christophe,Williamson,35,1.444008,37.879678,TRUE,FALSE,male,FUND2
Winfield,Crist,78,-0.709734,36.467848,FALSE,FALSE,female,FUND3
Milan,Spencer,25,1.719474,38.006645,FALSE,FALSE,female,FUND1
Alena,O'Keefe,37,2.40222,37.501256,FALSE,FALSE,male,FUND1
Katrine,Spencer,21,0.0906,37.788097,FALSE,TRUE,female,FUND3
Marlen,Hand,73,1.786294,38.451232,FALSE,TRUE,female,FUND3
Marcelle,Daugherty,53,2.284354,38.03394,FALSE,FALSE,female,FUND2
Osborne,Bradtke-Becker,32,2.553997,38.110249,TRUE,FALSE,male,FUND1
Kaden,Hettinger,36,-1.108239,36.611618,TRUE,FALSE,female,FUND3
Green,Purdy,35,2.24196,36.916999,TRUE,TRUE,male,FUND3
Cynthia,Hane,33,1.357932,38.304219,TRUE,FALSE,female,FUND3
Mariam,Simonis,48,1.761985,36.459309,FALSE,FALSE,male,FUND2
Dillon,Carter,76,3.29762,36.586853,TRUE,FALSE,female,FUND2
Cassidy,Kuphal-Cassin,42,2.492733,36.988619,TRUE,FALSE,male,FUND3
Karen,Huel,21,2.254777,37.449981,FALSE,FALSE,female,FUND3
Twila,Marvin,29,1.698607,37.548129,FALSE,TRUE,female,FUND3
Chanelle,Dach,33,0.393613,36.377852,FALSE,TRUE,male,FUND2
Alysha,Carter-Koepp,37,-0.627604,36.265775,FALSE,FALSE,female,FUND2
Oliver,Wolf,78,0.948455,36.166213,TRUE,FALSE,male,FUND1
Brain,Medhurst,61,0.97179,36.995744,FALSE,TRUE,female,FUND3
Imogene,Hodkiewicz,35,1.26664,36.930066,TRUE,FALSE,male,FUND2
Newell,Batz,26,-0.178853,36.579818,FALSE,TRUE,female,FUND2
Ardella,Pfannerstill,34,1.765437,38.418001,FALSE,TRUE,female,FUND2
Catharine,Jast,38,1.980215,37.019936,TRUE,FALSE,female,FUND2
Cloyd,Hessel,57,-0.984677,36.831647,FALSE,FALSE,female,FUND1
Chanel,Mann,48,-0.095391,36.779882,FALSE,FALSE,male,FUND1
Misael,Bailey,47,0.334254,37.874842,TRUE,FALSE,male,FUND1
Candice,Bartell,67,2.924577,36.384104,TRUE,FALSE,male,FUND1
Joey,Beahan,61,1.146746,37.395339,TRUE,TRUE,male,FUND2
Christy,Senger,43,-1.42284,37.645207,TRUE,TRUE,male,FUND1
Lauren,Goyette,62,-0.133681,37.438924,FALSE,TRUE,male,FUND3
Breana,Pollich,32,1.947669,37.141424,TRUE,FALSE,male,FUND1
Haven,Hamill,50,3.296859,38.354402,TRUE,TRUE,female,FUND2
Damaris,Kohler,30,1.755315,37.05654,FALSE,TRUE,male,FUND2
Gerry,Kuhn,29,-1.55664,38.106286,TRUE,FALSE,male,FUND1
Enola,Weber,24,0.156638,36.25056,FALSE,FALSE,female,FUND2
Tessie,Kutch,50,2.754656,37.095862,TRUE,FALSE,female,FUND1
Dell,Dickens,49,1.117325,37.410914,TRUE,FALSE,male,FUND3
Roselyn,Powlowski,78,2.30838,38.151133,FALSE,TRUE,female,FUND1
Sage,Gislason,59,1.780694,38.067987,FALSE,FALSE,male,FUND2
Alexandria,Hayes,29,2.153057,37.472684,FALSE,FALSE,female,FUND1
Joshuah,Towne,80,1.474325,38.396524,TRUE,FALSE,male,FUND3
Lafayette,Cummings,39,0.067629,38.189617,TRUE,TRUE,female,FUND1
Zelma,Gutkowski,57,-0.76714,38.261635,FALSE,FALSE,male,FUND3
Royce,Kunze,75,1.97923,36.946871,TRUE,FALSE,female,FUND3
Audrey,Shields,29,-1.426586,37.719123,FALSE,TRUE,female,FUND2
Raven,Kiehn,56,0.126227,36.930358,TRUE,FALSE,female,FUND1
Cale,Stanton,69,-1.168011,38.367226,FALSE,FALSE,male,FUND3
Reina,Osinski,50,2.21713,38.225615,TRUE,TRUE,male,FUND3
Mortimer,Lesch,42,0.199903,37.348636,TRUE,FALSE,female,FUND1
Javon,Harber,32,-1.07413,37.614848,FALSE,FALSE,male,FUND1
Demarco,Jones,41,1.203755,36.650975,TRUE,FALSE,female,FUND3
Wayne,Crist-Sporer,38,2.200716,36.47231,FALSE,TRUE,female,FUND1
Pearlie,Dicki,30,1.435292,37.722849,FALSE,TRUE,female,FUND1
Alverta,McCullough,21,2.431651,38.287516,FALSE,FALSE,female,FUND1
Tony,Cummerata,70,1.076336,37.475844,FALSE,TRUE,female,FUND2
Rafaela,Ortiz,38,-1.610366,38.228487,FALSE,TRUE,male,FUND1
Florian,Kuhlman,52,1.334304,38.418687,TRUE,FALSE,female,FUND1
Alisha,Grant,76,0.71274,37.617514,TRUE,FALSE,female,FUND3
Clementina,Williamson,39,0.21769,38.217014,TRUE,TRUE,male,FUND1
Missouri,Sauer,62,1.932409,38.377085,FALSE,FALSE,female,FUND3
Maida,Raynor,37,0.336265,37.381123,FALSE,TRUE,female,FUND1
Meaghan,Bins,35,0.03956,36.896332,TRUE,FALSE,female,FUND1
Gavin,Nader,39,1.217555,37.939755,TRUE,TRUE,male,FUND1
Bobby,Homenick,73,-0.437444,36.740972,TRUE,FALSE,male,FUND3
Misty,Witting,78,-0.945409,38.362265,FALSE,FALSE,female,FUND1
Kianna,Altenwerth,45,1.29973,36.255171,FALSE,FALSE,male,FUND2
Carmel,Fay,20,-0.405948,37.415178,FALSE,TRUE,male,FUND1
Jedidiah,Emard,59,-0.47747,36.811075,TRUE,FALSE,male,FUND1
Suzanne,Haley,51,-0.10194,36.784308,TRUE,FALSE,female,FUND2
Winifred,Medhurst,74,0.317309,37.844465,TRUE,FALSE,male,FUND1
Skylar,Lowe,37,2.224093,36.673028,FALSE,FALSE,female,FUND1
Toni,Rolfson,38,3.080085,38.344144,FALSE,TRUE,male,FUND2
Allan,Mertz,57,0.988485,37.738892,TRUE,TRUE,male,FUND1
Kane,Steuber,33,-1.427386,37.732372,FALSE,TRUE,male,FUND2
Nya,Zboncak,46,2.359115,37.56438,TRUE,TRUE,female,FUND3
Dakota,Sipes,42,-1.022284,37.580403,FALSE,FALSE,male,FUND3
Sid,Ortiz,30,-1.3617,36.751436,TRUE,FALSE,female,FUND2
Alisha,Morar,57,0.911165,36.868344,FALSE,TRUE,male,FUND3
Keaton,Schmeler,25,-1.119059,36.400605,FALSE,TRUE,female,FUND2
Aniya,Daugherty,26,3.113917,36.455581,TRUE,TRUE,female,FUND2
Cathrine,Hirthe,30,-0.455814,38.295581,TRUE,TRUE,female,FUND2
Pierre,Bergstrom,54,1.552042,36.575761,TRUE,FALSE,male,FUND2
Glenna,Wisoky,24,1.523331,38.357669,FALSE,TRUE,male,FUND1
Liliane,Franecki,48,0.662557,36.428419,FALSE,TRUE,male,FUND3
Alverta,Bahringer,79,0.700898,36.546087,FALSE,FALSE,male,FUND2
Constance,Schuppe,57,0.363695,38.047808,TRUE,TRUE,female,FUND1
Hilbert,Lubowitz,41,0.498828,38.328001,FALSE,FALSE,male,FUND3
Allison,Stamm,26,0.74317,37.644805,FALSE,FALSE,female,FUND2
Willard,Klocko,62,-1.377467,38.230255,FALSE,TRUE,female,FUND2
Jonatan,Lind,34,1.271836,37.033495,FALSE,FALSE,male,FUND1
Ernie,Stanton,26,0.549555,36.286102,FALSE,FALSE,female,FUND2
Laurine,Murray,28,2.538769,38.067131,FALSE,FALSE,male,FUND3
Mina,Bauch,58,2.410632,37.895656,FALSE,FALSE,male,FUND2
Rodrigo,Goyette,63,-1.121138,37.742598,TRUE,TRUE,female,FUND3
Laurianne,Reilly,65,0.172034,37.288964,FALSE,TRUE,male,FUND3
Kamron,Paucek,71,0.383673,38.147725,TRUE,FALSE,female,FUND2
Esther,Schoen,38,-0.125984,37.101993,FALSE,FALSE,female,FUND1
Uriah,Osinski,36,1.590743,36.203221,FALSE,TRUE,male,FUND3
Orlo,Hoppe,76,-0.885613,38.392923,FALSE,FALSE,male,FUND2
Ervin,Schaefer,55,0.525678,36.374422,FALSE,FALSE,male,FUND1
Cecilia,Konopelski,25,-0.183209,36.968502,FALSE,FALSE,female,FUND3
Gene,Robel,59,2.545262,37.706644,TRUE,FALSE,female,FUND2
Wiley,Rogahn,69,0.183271,37.326556,TRUE,FALSE,male,FUND2
Marjorie,Crooks,37,1.722057,37.778767,FALSE,TRUE,female,FUND2
Jordi,Windler,54,2.501888,37.460426,FALSE,FALSE,female,FUND2
Estevan,Cronin,46,1.373657,37.051165,FALSE,FALSE,female,FUND2
Lolita,O'Connell,23,-0.408661,36.179107,FALSE,TRUE,female,FUND2
Maxine,Durgan,20,-0.778617,36.766478,TRUE,TRUE,male,FUND3
Deborah,Wisoky,78,-0.794007,38.12446,TRUE,TRUE,male,FUND3
Osbaldo,Armstrong,24,3.039108,36.477592,TRUE,TRUE,female,FUND1
Loma,Thompson,77,1.512635,37.41889,FALSE,FALSE,male,FUND2
Mathilde,Pfannerstill,70,1.161258,36.396519,TRUE,FALSE,male,FUND2
Alek,Morar,48,1.042668,36.982494,TRUE,TRUE,male,FUND1
Joshuah,Kshlerin,52,2.98503,37.923815,FALSE,FALSE,female,FUND1
Trent,Marvin,27,1.808899,37.207988,FALSE,TRUE,female,FUND2
Ewald,Yundt,23,-1.110379,36.803501,TRUE,TRUE,male,FUND2
Lafayette,Botsford,73,-0.259804,37.077307,TRUE,TRUE,male,FUND1
Ella,Hamill,68,2.98155,37.996041,TRUE,FALSE,male,FUND3
Jevon,Legros,23,0.536694,36.333678,FALSE,TRUE,male,FUND1
Hilbert,Watsica,70,-0.550835,36.67249,FALSE,FALSE,female,FUND2
Kaitlin,Boyle,24,1.187065,36.733649,TRUE,TRUE,male,FUND1
Jarrell,Little,75,-0.947193,37.795596,FALSE,TRUE,male,FUND2
Cassie,Schuster,75,-0.837284,37.216764,TRUE,FALSE,male,FUND1
Ludie,Kiehn,26,1.333721,36.186923,FALSE,TRUE,female,FUND3
Phyllis,Green,68,2.875604,38.188171,TRUE,TRUE,female,FUND3
Rowena,Koch,56,1.174946,38.349999,TRUE,FALSE,male,FUND3
Abel,Becker,21,-1.420705,37.867896,FALSE,FALSE,male,FUND3
Rickie,Macejkovic,47,-1.363883,37.110913,FALSE,TRUE,male,FUND3
Hunter,Hilll,45,2.864568,37.807081,TRUE,TRUE,male,FUND3
Westley,Connelly,72,2.421038,38.24717,FALSE,TRUE,female,FUND3
Laney,Hills,70,1.00689,37.757695,TRUE,TRUE,male,FUND3
Ernestine,Lynch,60,1.451664,38.059563,TRUE,FALSE,female,FUND2
Laurel,Schumm,51,2.336878,37.892692,FALSE,FALSE,female,FUND3
Alena,Pagac,64,1.726794,36.856595,FALSE,FALSE,female,FUND2
Anibal,Keebler,33,-1.566422,37.708197,FALSE,FALSE,female,FUND3
Madalyn,Tromp,75,-1.167328,36.726027,TRUE,FALSE,female,FUND1
Erika,Hoeger,40,2.165405,36.775771,TRUE,FALSE,female,FUND3
Lucious,Lehner,76,2.305881,37.226692,TRUE,TRUE,male,FUND3
Marquise,Huel,58,1.042969,36.963933,FALSE,FALSE,female,FUND1
Lisette,Kuhn,27,2.846773,37.415027,FALSE,TRUE,female,FUND2
Daryl,Langworth,24,0.029391,37.240876,TRUE,FALSE,female,FUND3
Jamel,Rau,24,-0.38427,36.95509,TRUE,FALSE,male,FUND2
Dixie,Lockman,45,2.91078,37.650558,TRUE,TRUE,male,FUND3
